This host is: shiva
--- BRKGA-MP-IPR for HHCRSP ---
Instance: /home/alberto/work/gecco2020-brkga/instances-HHCRSP/InstanzVNS_HCSRP_200_5.txt
Seed: 10

Reading data... Problem contains 200 patients  and 30 caregivers.

Summary of supply x demand for each service type:
Skill 0 has supply = 4 and demand = 31, ratio = 0.129032
Skill 1 has supply = 6 and demand = 37, ratio = 0.162162
Skill 2 has supply = 5 and demand = 29, ratio = 0.172414
Skill 3 has supply = 19 and demand = 57, ratio = 0.333333
Skill 4 has supply = 15 and demand = 54, ratio = 0.277778
Skill 5 has supply = 19 and demand = 52, ratio = 0.365385

Reading parameters...
Inferred distance function by PR type: kendall-tau
Building BRKGA data and initializing...
Evolving 1900 generations...

  Gens  Rem    Local   ElDiv NoImpr             Best solution            Time  Op
                                       Cost     Dist    Tard    TMax 
*    0 1900  7066.87  434.29      0  7066.87  6884.64 13891.3   424.7     0.1    
   Vehicle #0 = 7, leaving at = 342.9
   Vehicle #1 = -1, leaving at = inf
   Increment on distance indicator: 12.2
   Increment on tard indicator:     0.0
   Value of tmax indicator:         12.2

Task for patient = 76 with skills = {1,-1} and cost = 703.4
   Vehicle #0 = 5, leaving at = 347.0
   Vehicle #1 = -1, leaving at = inf
   Increment on distance indicator: 3.6
   Increment on tard indicator:     0.0
   Value of tmax indicator:         3.6

Task for patient = 110 with skills = {5,-1} and cost = 705.9
   Vehicle #0 = 14, leaving at = 313.8
   Vehicle #1 = -1, leaving at = inf
   Increment on distance indicator: 7.6
   Increment on tard indicator:     0.0
   Value of tmax indicator:         7.6

Task for patient = 41 with skills = {0,-1} and cost = 714.4
   Vehicle #0 = 5, leaving at = 382.6
   Vehicle #1 = -1, leaving at = inf
   Increment on distance indicator: 25.6
   Increment on tard indicator:     0.0
   Value of tmax indicator:         25.6

Task for patient = 31 with skills = {1,-1} and cost = 716.5
   Vehicle #0 = 9, leaving at = 299.0
   Vehicle #1 = -1, leaving at = inf
   Increment on distance indicator: 6.4
   Increment on tard indicator:     0.0
   Value of tmax indicator:         6.4

Task for patient = 114 with skills = {0,-1} and cost = 718.4
   Vehicle #0 = 5, leaving at = 398.2
   Vehicle #1 = -1, leaving at = inf
   Increment on distance indicator: 5.7
   Increment on tard indicator:     0.0
   Value of tmax indicator:         5.7

Task for patient = 5 with skills = {0,-1} and cost = 826.4
   Vehicle #0 = 3, leaving at = 436.0
   Vehicle #1 = -1, leaving at = inf
   Increment on distance indicator: 5.1
   Increment on tard indicator:     0.0
   Value of tmax indicator:         5.1

Task for patient = 171 with skills = {2,5} and cost = 726.5
   Vehicle #0 = 4, leaving at = 396.0
   Vehicle #1 = 18, leaving at = 426.0
   Increment on distance indicator: 17.5
   Increment on tard indicator:     0.0
   Value of tmax indicator:         17.5

Task for patient = 74 with skills = {0,-1} and cost = 685.7
   Vehicle #0 = 5, leaving at = 332.1
   Vehicle #1 = -1, leaving at = inf
   Increment on distance indicator: 20.6
   Increment on tard indicator:     0.0
   Value of tmax indicator:         20.6

Task for patient = 35 with skills = {1,-1} and cost = 930.3
   Vehicle #0 = 4, leaving at = 538.4
   Vehicle #1 = -1, leaving at = inf
   Increment on distance indicator: 10.6
   Increment on tard indicator:     0.0
   Value of tmax indicator:         10.6

Task for patient = 148 with skills = {3,5} and cost = 934.0
   Vehicle #0 = 19, leaving at = 482.0
   Vehicle #1 = 11, leaving at = 482.0
   Increment on distance indicator: 10.8
   Increment on tard indicator:     0.0
   Value of tmax indicator:         10.8

Task for patient = 26 with skills = {4,-1} and cost = 937.4
   Vehicle #0 = 12, leaving at = 452.0
   Vehicle #1 = -1, leaving at = inf
   Increment on distance indicator: 10.2
   Increment on tard indicator:     0.0
   Value of tmax indicator:         10.2

Task for patient = 61 with skills = {5,-1} and cost = 938.6
   Vehicle #0 = 15, leaving at = 434.6
   Vehicle #1 = -1, leaving at = inf
   Increment on distance indicator: 3.6
   Increment on tard indicator:     0.0
   Value of tmax indicator:         3.6

Task for patient = 134 with skills = {3,-1} and cost = 940.9
   Vehicle #0 = 15, leaving at = 451.7
   Vehicle #1 = -1, leaving at = inf
   Increment on distance indicator: 7.1
   Increment on tard indicator:     0.0
   Value of tmax indicator:         7.1

Task for patient = 88 with skills = {0,-1} and cost = 947.6
   Vehicle #0 = 3, leaving at = 466.0
   Vehicle #1 = -1, leaving at = inf
   Increment on distance indicator: 20.0
   Increment on tard indicator:     0.0
   Value of tmax indicator:         20.0

Task for patient = 150 with skills = {3,4} and cost = 954.5
   Vehicle #0 = 12, leaving at = 467.7
   Vehicle #1 = 20, leaving at = 467.7
   Increment on distance indicator: 20.9
   Increment on tard indicator:     0.0
   Value of tmax indicator:         20.9

Task for patient = 24 with skills = {2,-1} and cost = 955.9
   Vehicle #0 = 4, leaving at = 552.4
   Vehicle #1 = -1, leaving at = inf
   Increment on distance indicator: 4.0
   Increment on tard indicator:     0.0
   Value of tmax indicator:         4.0

Task for patient = 173 with skills = {2,4} and cost = 968.2
   Vehicle #0 = 9, leaving at = 549.9
   Vehicle #1 = 17, leaving at = 565.9
   Increment on distance indicator: 36.8
   Increment on tard indicator:     0.0
   Value of tmax indicator:         36.8

Task for patient = 107 with skills = {5,-1} and cost = 972.0
   Vehicle #0 = 15, leaving at = 473.1
   Vehicle #1 = -1, leaving at = inf
   Increment on distance indicator: 11.4
   Increment on tard indicator:     0.0
   Value of tmax indicator:         11.4

Task for patient = 92 with skills = {3,-1} and cost = 973.2
   Vehicle #0 = 12, leaving at = 481.3
   Vehicle #1 = -1, leaving at = inf
   Increment on distance indicator: 3.6
   Increment on tard indicator:     0.0
   Value of tmax indicator:         3.6

Task for patient = 197 with skills = {1,4} and cost = 835.2
   Vehicle #0 = 1, leaving at = 371.0
   Vehicle #1 = 11, leaving at = 440.0
   Increment on distance indicator: 17.5
   Increment on tard indicator:     0.0
   Value of tmax indicator:         17.5

Task for patient = 145 with skills = {3,5} and cost = 986.6
   Vehicle #0 = 18, leaving at = 538.1
   Vehicle #1 = 22, leaving at = 538.1
   Increment on distance indicator: 15.3
   Increment on tard indicator:     0.0
   Value of tmax indicator:         15.3

Task for patient = 123 with skills = {4,-1} and cost = 988.3
   Vehicle #0 = 12, leaving at = 496.3
   Vehicle #1 = -1, leaving at = inf
   Increment on distance indicator: 5.0
   Increment on tard indicator:     0.0
   Value of tmax indicator:         5.0

Task for patient = 13 with skills = {1,-1} and cost = 993.7
   Vehicle #0 = 5, leaving at = 462.7
   Vehicle #1 = -1, leaving at = inf
   Increment on distance indicator: 16.1
   Increment on tard indicator:     0.0
   Value of tmax indicator:         16.1

Task for patient = 176 with skills = {1,3} and cost = 999.2
   Vehicle #0 = 1, leaving at = 447.0
   Vehicle #1 = 11, leaving at = 502.8
   Increment on distance indicator: 16.5
   Increment on tard indicator:     0.0
   Value of tmax indicator:         16.5

Task for patient = 116 with skills = {0,-1} and cost = 1000.5
   Vehicle #0 = 3, leaving at = 480.1
   Vehicle #1 = -1, leaving at = inf
   Increment on distance indicator: 4.1
   Increment on tard indicator:     0.0
   Value of tmax indicator:         4.1

Task for patient = 96 with skills = {1,-1} and cost = 1003.0
   Vehicle #0 = 5, leaving at = 480.0
   Vehicle #1 = -1, leaving at = inf
   Increment on distance indicator: 7.3
   Increment on tard indicator:     0.0
   Value of tmax indicator:         7.3

Task for patient = 75 with skills = {1,-1} and cost = 1007.8
   Vehicle #0 = 1, leaving at = 471.6
   Vehicle #1 = -1, leaving at = inf
   Increment on distance indicator: 14.6
   Increment on tard indicator:     0.0
   Value of tmax indicator:         14.6

Task for patient = 159 with skills = {4,5} and cost = 1023.6
   Vehicle #0 = 12, leaving at = 529.9
   Vehicle #1 = 20, leaving at = 529.9
   Increment on distance indicator: 47.5
   Increment on tard indicator:     0.0
   Value of tmax indicator:         47.5

Task for patient = 84 with skills = {1,-1} and cost = 1025.0
   Vehicle #0 = 8, leaving at = 262.3
   Vehicle #1 = -1, leaving at = inf
   Increment on distance indicator: 4.1
   Increment on tard indicator:     0.0
   Value of tmax indicator:         4.1

Task for patient = 137 with skills = {0,-1} and cost = 1028.6
   Vehicle #0 = 5, leaving at = 500.8
   Vehicle #1 = -1, leaving at = inf
   Increment on distance indicator: 10.8
   Increment on tard indicator:     0.0
   Value of tmax indicator:         10.8

Task for patient = 189 with skills = {2,4} and cost = 1038.8
   Vehicle #0 = 0, leaving at = 495.3
   Vehicle #1 = 12, leaving at = 551.3
   Increment on distance indicator: 30.5
   Increment on tard indicator:     0.0
   Value of tmax indicator:         30.5

Task for patient = 108 with skills = {2,-1} and cost = 981.5
   Vehicle #0 = 9, leaving at = 584.9
   Vehicle #1 = -1, leaving at = inf
   Increment on distance indicator: 25.0
   Increment on tard indicator:     0.0
   Value of tmax indicator:         25.0

Task for patient = 27 with skills = {2,-1} and cost = 829.3
   Vehicle #0 = 9, leaving at = 390.0
   Vehicle #1 = -1, leaving at = inf
   Increment on distance indicator: 8.9
   Increment on tard indicator:     0.0
   Value of tmax indicator:         8.9

Task for patient = 10 with skills = {3,-1} and cost = 644.4
   Vehicle #0 = 20, leaving at = 322.6
   Vehicle #1 = -1, leaving at = inf
   Increment on distance indicator: 10.6
   Increment on tard indicator:     0.0
   Value of tmax indicator:         10.6

Task for patient = 151 with skills = {4,5} and cost = 843.3
   Vehicle #0 = 17, leaving at = 417.0
   Vehicle #1 = 21, leaving at = 417.0
   Increment on distance indicator: 24.3
   Increment on tard indicator:     0.0
   Value of tmax indicator:         24.3

Task for patient = 73 with skills = {4,-1} and cost = 845.2
   Vehicle #0 = 14, leaving at = 428.0
   Vehicle #1 = -1, leaving at = inf
   Increment on distance indicator: 5.7
   Increment on tard indicator:     0.0
   Value of tmax indicator:         5.7

Task for patient = 146 with skills = {3,4} and cost = 856.5
   Vehicle #0 = 12, leaving at = 380.1
   Vehicle #1 = 20, leaving at = 380.1
   Increment on distance indicator: 18.3
   Increment on tard indicator:     0.0
   Value of tmax indicator:         18.3

Task for patient = 56 with skills = {0,-1} and cost = 858.8
   Vehicle #0 = 7, leaving at = 360.0
   Vehicle #1 = -1, leaving at = inf
   Increment on distance indicator: 7.1
   Increment on tard indicator:     0.0
   Value of tmax indicator:         7.1

Task for patient = 193 with skills = {0,4} and cost = 867.2
   Vehicle #0 = 5, leaving at = 419.9
   Vehicle #1 = 13, leaving at = 432.9
   Increment on distance indicator: 20.9
   Increment on tard indicator:     0.0
   Value of tmax indicator:         20.9

Task for patient = 97 with skills = {1,-1} and cost = 868.9
   Vehicle #0 = 9, leaving at = 437.0
   Vehicle #1 = -1, leaving at = inf
   Increment on distance indicator: 5.1
   Increment on tard indicator:     0.0
   Value of tmax indicator:         5.1

Task for patient = 1 with skills = {5,-1} and cost = 870.3
   Vehicle #0 = 24, leaving at = 358.4
   Vehicle #1 = -1, leaving at = inf
   Increment on distance indicator: 4.0
   Increment on tard indicator:     0.0
   Value of tmax indicator:         4.0

Task for patient = 162 with skills = {3,5} and cost = 879.0
   Vehicle #0 = 12, leaving at = 403.1
   Vehicle #1 = 20, leaving at = 403.1
   Increment on distance indicator: 26.1
   Increment on tard indicator:     0.0
   Value of tmax indicator:         26.1

Task for patient = 136 with skills = {5,-1} and cost = 882.3
   Vehicle #0 = 22, leaving at = 520.0
   Vehicle #1 = -1, leaving at = inf
   Increment on distance indicator: 9.9
   Increment on tard indicator:     0.0
   Value of tmax indicator:         9.9

Task for patient = 132 with skills = {4,-1} and cost = 926.8
   Vehicle #0 = 18, leaving at = 458.4
   Vehicle #1 = -1, leaving at = inf
   Increment on distance indicator: 9.2
   Increment on tard indicator:     0.0
   Value of tmax indicator:         9.2

Task for patient = 4 with skills = {2,-1} and cost = 888.9
   Vehicle #0 = 9, leaving at = 474.0
   Vehicle #1 = -1, leaving at = inf
   Increment on distance indicator: 9.2
   Increment on tard indicator:     0.0
   Value of tmax indicator:         9.2

Task for patient = 158 with skills = {4,5} and cost = 895.3
   Vehicle #0 = 12, leaving at = 422.6
   Vehicle #1 = 20, leaving at = 422.6
   Increment on distance indicator: 19.0
   Increment on tard indicator:     0.0
   Value of tmax indicator:         19.0

Task for patient = 48 with skills = {4,-1} and cost = 895.9
   Vehicle #0 = 15, leaving at = 385.0
   Vehicle #1 = -1, leaving at = inf
   Increment on distance indicator: 2.0
   Increment on tard indicator:     0.0
   Value of tmax indicator:         2.0

Task for patient = 105 with skills = {4,-1} and cost = 897.3
   Vehicle #0 = 11, leaving at = 454.1
   Vehicle #1 = -1, leaving at = inf
   Increment on distance indicator: 4.1
   Increment on tard indicator:     0.0
   Value of tmax indicator:         4.1

Task for patient = 57 with skills = {5,-1} and cost = 900.9
   Vehicle #0 = 14, leaving at = 448.8
   Vehicle #1 = -1, leaving at = inf
   Increment on distance indicator: 10.8
   Increment on tard indicator:     0.0
   Value of tmax indicator:         10.8

Task for patient = 44 with skills = {3,-1} and cost = 902.8
   Vehicle #0 = 27, leaving at = 487.0
   Vehicle #1 = -1, leaving at = inf
   Increment on distance indicator: 5.7
   Increment on tard indicator:     0.0
   Value of tmax indicator:         5.7

Task for patient = 7 with skills = {4,-1} and cost = 904.2
   Vehicle #0 = 15, leaving at = 399.1
   Vehicle #1 = -1, leaving at = inf
   Increment on distance indicator: 4.1
   Increment on tard indicator:     0.0
   Value of tmax indicator:         4.1

Task for patient = 104 with skills = {0,-1} and cost = 910.1
   Vehicle #0 = 7, leaving at = 387.8
   Vehicle #1 = -1, leaving at = inf
   Increment on distance indicator: 17.8
   Increment on tard indicator:     0.0
   Value of tmax indicator:         17.8

Task for patient = 89 with skills = {3,-1} and cost = 917.2
   Vehicle #0 = 15, leaving at = 421.0
   Vehicle #1 = -1, leaving at = inf
   Increment on distance indicator: 9.2
   Increment on tard indicator:     0.0
   Value of tmax indicator:         9.2

Task for patient = 90 with skills = {1,-1} and cost = 919.4
   Vehicle #0 = 5, leaving at = 436.6
   Vehicle #1 = -1, leaving at = inf
   Increment on distance indicator: 6.7
   Increment on tard indicator:     0.0
   Value of tmax indicator:         6.7

Task for patient = 106 with skills = {1,-1} and cost = 921.2
   Vehicle #0 = 9, leaving at = 508.9
   Vehicle #1 = -1, leaving at = inf
   Increment on distance indicator: 5.4
   Increment on tard indicator:     0.0
   Value of tmax indicator:         5.4

Task for patient = 82 with skills = {1,-1} and cost = 923.7
   Vehicle #0 = 4, leaving at = 517.7
   Vehicle #1 = -1, leaving at = inf
   Increment on distance indicator: 7.6
   Increment on tard indicator:     0.0
   Value of tmax indicator:         7.6

Task for patient = 37 with skills = {4,-1} and cost = 885.9
   Vehicle #0 = 17, leaving at = 476.0
   Vehicle #1 = -1, leaving at = inf
   Increment on distance indicator: 10.8
   Increment on tard indicator:     0.0
   Value of tmax indicator:         10.8

Task for patient = 11 with skills = {5,-1} and cost = 270.1
   Vehicle #0 = 11, leaving at = 177.6
   Vehicle #1 = -1, leaving at = inf
   Increment on distance indicator: 15.8
   Increment on tard indicator:     0.0
   Value of tmax indicator:         15.8

Task for patient = 199 with skills = {0,3} and cost = 279.4
   Vehicle #0 = 3, leaving at = 74.0
   Vehicle #1 = 15, leaving at = 149.3
   Increment on distance indicator: 27.9
   Increment on tard indicator:     0.0
   Value of tmax indicator:         27.9

Task for patient = 165 with skills = {3,4} and cost = 291.7
   Vehicle #0 = 17, leaving at = 143.1
   Vehicle #1 = 20, leaving at = 143.1
   Increment on distance indicator: 36.9
   Increment on tard indicator:     0.0
   Value of tmax indicator:         36.9

Task for patient = 115 with skills = {0,-1} and cost = 304.6
   Vehicle #0 = 5, leaving at = 148.0
   Vehicle #1 = -1, leaving at = inf
   Increment on distance indicator: 38.6
   Increment on tard indicator:     0.0
   Value of tmax indicator:         38.6

Task for patient = 174 with skills = {1,4} and cost = 312.1
   Vehicle #0 = 4, leaving at = 173.0
   Vehicle #1 = 18, leaving at = 190.0
   Increment on distance indicator: 22.4
   Increment on tard indicator:     0.0
   Value of tmax indicator:         22.4

Task for patient = 81 with skills = {1,-1} and cost = 316.7
   Vehicle #0 = 8, leaving at = 35.0
   Vehicle #1 = -1, leaving at = inf
   Increment on distance indicator: 13.9
   Increment on tard indicator:     0.0
   Value of tmax indicator:         13.9

Task for patient = 93 with skills = {0,-1} and cost = 329.4
   Vehicle #0 = 3, leaving at = 122.2
   Vehicle #1 = -1, leaving at = inf
   Increment on distance indicator: 38.2
   Increment on tard indicator:     0.0
   Value of tmax indicator:         38.2

Task for patient = 155 with skills = {3,4} and cost = 332.1
   Vehicle #0 = 17, leaving at = 199.0
   Vehicle #1 = 20, leaving at = 199.0
   Increment on distance indicator: 8.0
   Increment on tard indicator:     0.0
   Value of tmax indicator:         8.0

Task for patient = 160 with skills = {3,5} and cost = 350.3
   Vehicle #0 = 19, leaving at = 37.3
   Vehicle #1 = 22, leaving at = 37.3
   Increment on distance indicator: 54.6
   Increment on tard indicator:     0.0
   Value of tmax indicator:         54.6

Task for patient = 72 with skills = {4,-1} and cost = 353.6
   Vehicle #0 = 17, leaving at = 219.0
   Vehicle #1 = -1, leaving at = inf
   Increment on distance indicator: 10.0
   Increment on tard indicator:     0.0
   Value of tmax indicator:         10.0

Task for patient = 98 with skills = {3,-1} and cost = 355.0
   Vehicle #0 = 16, leaving at = 125.1
   Vehicle #1 = -1, leaving at = inf
   Increment on distance indicator: 4.1
   Increment on tard indicator:     0.0
   Value of tmax indicator:         4.1

Task for patient = 130 with skills = {4,-1} and cost = 637.6
   Vehicle #0 = 19, leaving at = 285.7
   Vehicle #1 = -1, leaving at = inf
   Increment on distance indicator: 4.5
   Increment on tard indicator:     0.0
   Value of tmax indicator:         4.5

Task for patient = 131 with skills = {0,-1} and cost = 362.4
   Vehicle #0 = 3, leaving at = 145.3
   Vehicle #1 = -1, leaving at = inf
   Increment on distance indicator: 13.2
   Increment on tard indicator:     0.0
   Value of tmax indicator:         13.2

Task for patient = 77 with skills = {1,-1} and cost = 383.0
   Vehicle #0 = 9, leaving at = 71.7
   Vehicle #1 = -1, leaving at = inf
   Increment on distance indicator: 61.7
   Increment on tard indicator:     0.0
   Value of tmax indicator:         61.7

Task for patient = 166 with skills = {3,5} and cost = 383.6
   Vehicle #0 = 19, leaving at = 115.0
   Vehicle #1 = 22, leaving at = 115.0
   Increment on distance indicator: 2.0
   Increment on tard indicator:     0.0
   Value of tmax indicator:         2.0

Task for patient = 22 with skills = {5,-1} and cost = 384.3
   Vehicle #0 = 21, leaving at = 135.0
   Vehicle #1 = -1, leaving at = inf
   Increment on distance indicator: 2.0
   Increment on tard indicator:     0.0
   Value of tmax indicator:         2.0

Task for patient = 2 with skills = {4,-1} and cost = 385.5
   Vehicle #0 = 11, leaving at = 191.2
   Vehicle #1 = -1, leaving at = inf
   Increment on distance indicator: 3.6
   Increment on tard indicator:     0.0
   Value of tmax indicator:         3.6

Task for patient = 133 with skills = {3,-1} and cost = 386.8
   Vehicle #0 = 21, leaving at = 149.0
   Vehicle #1 = -1, leaving at = inf
   Increment on distance indicator: 4.0
   Increment on tard indicator:     0.0
   Value of tmax indicator:         4.0

Task for patient = 58 with skills = {4,-1} and cost = 389.5
   Vehicle #0 = 13, leaving at = 215.2
   Vehicle #1 = -1, leaving at = inf
   Increment on distance indicator: 8.1
   Increment on tard indicator:     0.0
   Value of tmax indicator:         8.1

Task for patient = 172 with skills = {1,5} and cost = 402.6
   Vehicle #0 = 9, leaving at = 95.6
   Vehicle #1 = 21, leaving at = 184.3
   Increment on distance indicator: 39.2
   Increment on tard indicator:     0.0
   Value of tmax indicator:         39.2

Task for patient = 194 with skills = {1,3} and cost = 409.8
   Vehicle #0 = 4, leaving at = 193.8
   Vehicle #1 = 18, leaving at = 225.8
   Increment on distance indicator: 21.6
   Increment on tard indicator:     0.0
   Value of tmax indicator:         21.6

Task for patient = 66 with skills = {3,-1} and cost = 410.1
   Vehicle #0 = 11, leaving at = 202.2
   Vehicle #1 = -1, leaving at = inf
   Increment on distance indicator: 1.0
   Increment on tard indicator:     0.0
   Value of tmax indicator:         1.0

Task for patient = 192 with skills = {1,4} and cost = 411.5
   Vehicle #0 = 4, leaving at = 223.8
   Vehicle #1 = 18, leaving at = 237.8
   Increment on distance indicator: 4.0
   Increment on tard indicator:     0.0
   Value of tmax indicator:         4.0

Task for patient = 111 with skills = {4,-1} and cost = 358.0
   Vehicle #0 = 24, leaving at = 116.0
   Vehicle #1 = -1, leaving at = inf
   Increment on distance indicator: 9.1
   Increment on tard indicator:     0.0
   Value of tmax indicator:         9.1

Task for patient = 138 with skills = {5,-1} and cost = 2.4
   Vehicle #0 = 10, leaving at = 17.1
   Vehicle #1 = -1, leaving at = inf
   Increment on distance indicator: 7.1
   Increment on tard indicator:     0.0
   Value of tmax indicator:         7.1

Task for patient = 154 with skills = {3,5} and cost = 21.9
   Vehicle #0 = 11, leaving at = 39.3
   Vehicle #1 = 12, leaving at = 39.3
   Increment on distance indicator: 58.5
   Increment on tard indicator:     0.0
   Value of tmax indicator:         58.5

Task for patient = 118 with skills = {1,-1} and cost = 47.7
   Vehicle #0 = 0, leaving at = 101.0
   Vehicle #1 = -1, leaving at = inf
   Increment on distance indicator: 77.4
   Increment on tard indicator:     0.0
   Value of tmax indicator:         77.4

Task for patient = 164 with skills = {3,4} and cost = 82.6
   Vehicle #0 = 11, leaving at = 101.7
   Vehicle #1 = 12, leaving at = 101.7
   Increment on distance indicator: 104.8
   Increment on tard indicator:     0.0
   Value of tmax indicator:         104.8

Task for patient = 14 with skills = {0,-1} and cost = 88.1
   Vehicle #0 = 0, leaving at = 127.6
   Vehicle #1 = -1, leaving at = inf
   Increment on distance indicator: 16.6
   Increment on tard indicator:     0.0
   Value of tmax indicator:         16.6

Task for patient = 143 with skills = {3,5} and cost = 105.5
   Vehicle #0 = 13, leaving at = 163.0
   Vehicle #1 = 14, leaving at = 163.0
   Increment on distance indicator: 52.0
   Increment on tard indicator:     0.0
   Value of tmax indicator:         52.0

Task for patient = 15 with skills = {2,-1} and cost = 108.9
   Vehicle #0 = 2, leaving at = 78.0
   Vehicle #1 = -1, leaving at = inf
   Increment on distance indicator: 10.2
   Increment on tard indicator:     0.0
   Value of tmax indicator:         10.2

Task for patient = 122 with skills = {4,-1} and cost = 110.7
   Vehicle #0 = 11, leaving at = 117.3
   Vehicle #1 = -1, leaving at = inf
   Increment on distance indicator: 5.7
   Increment on tard indicator:     0.0
   Value of tmax indicator:         5.7

Task for patient = 152 with skills = {4,5} and cost = 116.9
   Vehicle #0 = 15, leaving at = 111.0
   Vehicle #1 = 16, leaving at = 111.0
   Increment on distance indicator: 18.4
   Increment on tard indicator:     0.0
   Value of tmax indicator:         18.4

Task for patient = 78 with skills = {4,-1} and cost = 121.8
   Vehicle #0 = 12, leaving at = 126.5
   Vehicle #1 = -1, leaving at = inf
   Increment on distance indicator: 14.9
   Increment on tard indicator:     0.0
   Value of tmax indicator:         14.9

Task for patient = 99 with skills = {0,-1} and cost = 125.6
   Vehicle #0 = 0, leaving at = 148.7
   Vehicle #1 = -1, leaving at = inf
   Increment on distance indicator: 11.2
   Increment on tard indicator:     0.0
   Value of tmax indicator:         11.2

Task for patient = 59 with skills = {3,-1} and cost = 264.8
   Vehicle #0 = 21, leaving at = 112.7
   Vehicle #1 = -1, leaving at = inf
   Increment on distance indicator: 5.7
   Increment on tard indicator:     0.0
   Value of tmax indicator:         5.7

Task for patient = 167 with skills = {3,4} and cost = 134.5
   Vehicle #0 = 13, leaving at = 178.1
   Vehicle #1 = 14, leaving at = 178.1
   Increment on distance indicator: 10.2
   Increment on tard indicator:     0.0
   Value of tmax indicator:         10.2

Task for patient = 195 with skills = {2,3} and cost = 145.6
   Vehicle #0 = 2, leaving at = 112.2
   Vehicle #1 = 13, leaving at = 197.2
   Increment on distance indicator: 33.2
   Increment on tard indicator:     0.0
   Value of tmax indicator:         33.2

Task for patient = 16 with skills = {4,-1} and cost = 162.8
   Vehicle #0 = 17, leaving at = 61.6
   Vehicle #1 = -1, leaving at = inf
   Increment on distance indicator: 51.6
   Increment on tard indicator:     0.0
   Value of tmax indicator:         51.6

Task for patient = 135 with skills = {2,-1} and cost = 165.4
   Vehicle #0 = 2, leaving at = 130.0
   Vehicle #1 = -1, leaving at = inf
   Increment on distance indicator: 7.8
   Increment on tard indicator:     0.0
   Value of tmax indicator:         7.8

Task for patient = 153 with skills = {3,5} and cost = 187.8
   Vehicle #0 = 11, leaving at = 151.8
   Vehicle #1 = 12, leaving at = 151.8
   Increment on distance indicator: 36.2
   Increment on tard indicator:     0.0
   Value of tmax indicator:         36.2

Task for patient = 196 with skills = {2,4} and cost = 198.7
   Vehicle #0 = 4, leaving at = 115.0
   Vehicle #1 = 18, leaving at = 166.0
   Increment on distance indicator: 32.6
   Increment on tard indicator:     0.0
   Value of tmax indicator:         32.6

Task for patient = 54 with skills = {5,-1} and cost = 204.0
   Vehicle #0 = 15, leaving at = 137.0
   Vehicle #1 = -1, leaving at = inf
   Increment on distance indicator: 16.0
   Increment on tard indicator:     0.0
   Value of tmax indicator:         16.0

Task for patient = 163 with skills = {3,5} and cost = 246.2
   Vehicle #0 = 17, leaving at = 114.6
   Vehicle #1 = 20, leaving at = 114.6
   Increment on distance indicator: 126.7
   Increment on tard indicator:     0.0
   Value of tmax indicator:         126.7

Task for patient = 42 with skills = {5,-1} and cost = 259.1
   Vehicle #0 = 21, leaving at = 48.6
   Vehicle #1 = -1, leaving at = inf
   Increment on distance indicator: 38.6
   Increment on tard indicator:     0.0
   Value of tmax indicator:         38.6

Task for patient = 49 with skills = {5,-1} and cost = 260.6
   Vehicle #0 = 21, leaving at = 63.1
   Vehicle #1 = -1, leaving at = inf
   Increment on distance indicator: 4.5
   Increment on tard indicator:     0.0
   Value of tmax indicator:         4.5

Task for patient = 60 with skills = {5,-1} and cost = 260.9
   Vehicle #0 = 21, leaving at = 81.0
   Vehicle #1 = -1, leaving at = inf
   Increment on distance indicator: 1.0
   Increment on tard indicator:     0.0
   Value of tmax indicator:         1.0

Task for patient = 6 with skills = {5,-1} and cost = 263.0
   Vehicle #0 = 21, leaving at = 97.1
   Vehicle #1 = -1, leaving at = inf
   Increment on distance indicator: 6.1
   Increment on tard indicator:     0.0
   Value of tmax indicator:         6.1

Task for patient = 71 with skills = {1,-1} and cost = 131.1
   Vehicle #0 = 1, leaving at = 179.0
   Vehicle #1 = -1, leaving at = inf
   Increment on distance indicator: 16.6
   Increment on tard indicator:     0.0
   Value of tmax indicator:         16.6

Task for patient = 55 with skills = {5,-1} and cost = 545.5
   Vehicle #0 = 24, leaving at = 153.0
   Vehicle #1 = -1, leaving at = inf
   Increment on distance indicator: 3.2
   Increment on tard indicator:     0.0
   Value of tmax indicator:         3.2

Task for patient = 126 with skills = {0,-1} and cost = 546.4
   Vehicle #0 = 5, leaving at = 220.8
   Vehicle #1 = -1, leaving at = inf
   Increment on distance indicator: 2.8
   Increment on tard indicator:     0.0
   Value of tmax indicator:         2.8

Task for patient = 139 with skills = {3,-1} and cost = 554.4
   Vehicle #0 = 22, leaving at = 216.3
   Vehicle #1 = -1, leaving at = inf
   Increment on distance indicator: 24.0
   Increment on tard indicator:     0.0
   Value of tmax indicator:         24.0

Task for patient = 43 with skills = {0,-1} and cost = 556.6
   Vehicle #0 = 7, leaving at = 280.0
   Vehicle #1 = -1, leaving at = inf
   Increment on distance indicator: 6.4
   Increment on tard indicator:     0.0
   Value of tmax indicator:         6.4

Task for patient = 186 with skills = {2,5} and cost = 558.5
   Vehicle #0 = 0, leaving at = 252.3
   Vehicle #1 = 12, leaving at = 290.3
   Increment on distance indicator: 5.8
